Age,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,International reputation,Is_On_Loan,Is_Free_Agent,Contract_Years_Left,Team_encoded,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
22,69,1,13.623139877437296,9.680406499268877,187,72,60,59,51.0,62,60.0,59,69,1,1,0,0,13.428623497660066,61.0,54.8,28.6,9.2,0.0,1.0,0.0,0.0
22,71,1,13.652992804936396,8.006700845440367,170,70,68,70,76.0,56,71.0,70,64,1,1,0,0,13.914512245377198,56.0,54.4,59.4,10.2,1.0,0.0,0.0,0.0
21,68,1,13.34550852871726,8.699681400989514,172,72,62,66,70.0,53,65.0,70,48,1,0,0,0,13.429671974294894,58.2,57.2,54.0,9.6,0.0,0.0,0.0,1.0
21,69,1,13.45883704259595,7.601402334583733,179,75,69,70,52.0,60,68.0,73,71,1,0,0,0,14.100033777877265,51.0,53.4,61.2,8.8,1.0,0.0,0.0,0.0
20,68,1,12.959846800844964,8.699681400989514,192,80,45,60,55.0,52,56.0,64,68,1,0,0,0,13.939361433829042,47.4,56.4,58.0,12.0,1.0,0.0,0.0,0.0
23,69,0,13.527829818844936,8.006700845440367,179,71,74,67,58.0,43,70.0,49,62,1,0,0,0,13.438337409509383,57.4,47.6,64.0,9.4,1.0,0.0,0.0,0.0
20,76,1,14.151983508870948,8.006700845440367,177,71,75,75,66.0,60,55.0,57,52,1,0,0,1,13.44957184754862,69.0,57.6,33.4,8.4,0.0,1.0,0.0,0.0
23,75,1,14.45736497045232,8.987321812850125,179,77,77,74,70.0,57,67.0,65,66,1,0,0,0,14.060198356257882,67.4,63.4,45.2,9.6,0.0,0.0,0.0,1.0
21,75,0,14.077875591662238,7.601402334583733,170,62,63,61,65.0,52,83.0,65,41,1,0,0,2,13.998421168405548,61.2,67.0,44.4,12.8,0.0,0.0,0.0,1.0
22,78,1,14.508658238524095,8.699681400989514,194,86,34,51,35.0,59,32.0,58,90,1,0,0,4,14.695726274335245,38.6,49.8,68.4,12.4,1.0,0.0,0.0,0.0
21,66,1,12.524530013005734,6.90875477931522,173,64,68,57,67.0,53,68.0,72,51,1,0,0,1,13.939361433829042,56.0,59.2,49.2,9.0,0.0,0.0,0.0,1.0
24,69,1,13.71015115341694,8.294299608857235,168,63,78,77,77.0,58,61.0,62,44,1,0,0,0,14.278788729733977,70.4,62.6,39.4,9.4,0.0,0.0,0.0,1.0
21,70,1,13.017005083966255,6.746412128573375,189,82,25,16,39.0,56,56.0,26,60,1,0,0,4,13.811133089247813,18.8,22.6,21.4,56.0,0.0,0.0,1.0,0.0
22,69,1,12.959846800844964,7.601402334583733,182,77,64,61,57.0,56,56.0,44,70,1,0,0,0,13.464351561301218,47.0,45.6,59.2,10.8,1.0,0.0,0.0,0.0
22,66,1,13.122365377402328,7.601402334583733,184,73,64,70,67.0,51,68.0,58,70,1,0,0,0,13.428623497660066,66.6,58.2,39.6,12.2,0.0,0.0,0.0,1.0
22,67,1,13.017005083966255,8.853808274977197,172,75,77,72,69.0,49,53.0,45,57,1,0,0,3,13.466614998179342,65.2,55.0,53.8,9.4,0.0,0.0,0.0,1.0
22,69,1,13.560619598657231,8.987321812850125,186,85,69,60,59.0,55,60.0,60,73,1,0,0,0,13.36633627777946,64.0,57.0,40.2,12.0,0.0,1.0,0.0,0.0
23,57,1,11.289794413577894,8.294299608857235,183,76,17,16,31.0,45,48.0,23,34,1,0,0,0,13.92814410406256,18.8,20.4,15.6,50.4,0.0,0.0,1.0,0.0
23,71,0,13.815511557963774,8.853808274977197,181,75,63,57,65.0,60,65.0,65,66,1,0,0,0,13.44704400072472,49.8,58.6,63.8,10.6,1.0,0.0,0.0,0.0
21,73,0,14.077875591662238,8.006700845440367,183,83,70,59,67.0,50,55.0,66,72,1,0,0,4,13.41265503043043,64.4,56.8,42.4,10.6,0.0,1.0,0.0,0.0
22,74,1,14.285514812209817,8.294299608857235,169,71,83,75,78.0,62,82.0,75,62,1,0,0,2,14.20069499143897,65.4,67.6,59.8,10.8,0.0,0.0,0.0,1.0
20,77,1,14.603968372873895,8.517393171418904,171,69,81,80,75.0,55,79.0,51,39,1,0,0,0,13.429671974294894,68.8,61.6,35.6,9.2,0.0,0.0,0.0,1.0
20,69,1,13.493928313146206,8.699681400989514,177,69,67,58,66.0,60,70.0,68,59,1,0,0,0,14.133735040789746,58.2,63.6,49.8,7.2,0.0,0.0,0.0,1.0
19,73,1,13.21767537538882,8.699681400989514,186,73,52,54,43.0,52,50.0,48,74,1,0,0,0,13.871635850777416,40.0,43.2,62.6,8.6,1.0,0.0,0.0,0.0
22,70,1,13.73755009757506,8.006700845440367,172,68,70,72,68.0,61,76.0,74,72,1,0,0,4,14.100033777877265,57.8,57.0,62.4,11.0,1.0,0.0,0.0,0.0
22,58,1,11.51293546492023,6.90875477931522,174,67,60,49,51.0,57,62.0,48,60,1,1,0,0,13.438337409509383,45.4,51.2,50.6,9.2,0.0,0.0,0.0,1.0
20,76,1,13.76421831620775,8.006700845440367,186,76,67,68,65.0,55,64.0,75,77,1,0,0,1,13.672784121259442,63.4,65.0,62.4,9.8,0.0,0.0,0.0,1.0
21,69,1,12.899222326086994,7.601402334583733,191,82,61,64,66.0,56,59.0,78,72,1,0,0,0,13.429671974294894,54.0,62.0,55.4,10.2,0.0,0.0,0.0,1.0
23,69,1,13.34550852871726,6.90875477931522,188,80,46,55,42.0,61,56.0,19,70,1,0,0,4,13.44957184754862,34.2,27.2,24.0,61.4,0.0,0.0,1.0,0.0
23,73,1,14.285514812209817,8.517393171418904,177,69,64,61,58.0,67,73.0,50,47,1,0,0,0,13.430423468636937,65.4,64.0,51.2,8.4,0.0,0.0,0.0,1.0
20,70,1,13.68198030819624,8.853808274977197,181,85,70,72,68.0,51,71.0,76,76,1,0,0,0,14.09102772244784,65.2,58.8,41.4,10.0,0.0,1.0,0.0,0.0
20,74,1,13.910821646859096,7.601402334583733,189,79,47,50,42.0,63,40.0,28,74,1,1,0,0,13.44704400072472,37.6,29.0,23.8,62.4,0.0,0.0,1.0,0.0
20,73,1,13.592368256649284,8.294299608857235,193,83,61,62,55.0,58,75.0,58,66,1,0,0,3,14.774002259598848,60.4,49.8,25.0,10.8,0.0,1.0,0.0,0.0
21,73,0,13.652992804936396,6.90875477931522,180,70,70,67,53.0,58,48.0,52,57,1,0,0,1,13.64922759773875,58.2,58.4,57.4,8.8,1.0,0.0,0.0,0.0
20,74,1,13.21767537538882,6.90875477931522,180,68,64,64,55.0,51,67.0,55,55,1,0,0,1,13.429671974294894,59.4,56.4,50.2,11.2,0.0,0.0,0.0,1.0
19,74,1,12.899222326086994,6.803505257608338,178,72,59,56,60.0,47,67.0,50,54,1,0,0,1,13.697317458623615,45.2,56.4,56.4,10.4,0.0,0.0,0.0,1.0
21,69,1,13.07107218827772,6.90875477931522,189,78,55,53,58.0,47,49.0,33,65,1,0,0,0,14.194296900552295,40.4,46.0,61.2,9.6,1.0,0.0,0.0,0.0
20,65,1,12.691583538230216,6.2166061010848646,189,75,52,51,50.0,51,52.0,63,69,1,0,0,0,12.397587501370758,42.0,48.8,57.8,12.2,1.0,0.0,0.0,0.0
22,66,1,12.959846800844964,7.601402334583733,182,75,53,56,35.0,47,53.0,57,61,1,0,0,0,13.44957184754862,42.8,47.6,60.2,10.0,1.0,0.0,0.0,0.0
22,77,1,14.946912992035967,8.699681400989514,184,78,86,76,70.0,63,63.0,66,67,1,0,0,2,13.991358475386178,74.2,65.8,55.0,10.6,0.0,1.0,0.0,0.0
22,63,0,12.388398368982116,8.517393171418904,182,70,53,60,56.0,55,47.0,63,62,1,0,0,0,13.861321866851592,49.8,57.4,55.4,8.4,0.0,0.0,0.0,1.0
22,72,1,13.493928313146206,8.294299608857235,182,74,63,62,57.0,64,52.0,58,57,1,0,0,0,14.426471142616284,55.8,61.0,54.8,10.0,0.0,0.0,0.0,1.0
21,69,0,13.45883704259595,8.294299608857235,179,68,61,60,46.0,57,54.0,64,70,1,0,0,0,13.737481497392643,43.4,46.0,63.8,10.2,1.0,0.0,0.0,0.0
18,71,1,13.07107218827772,8.006700845440367,197,80,54,55,48.0,54,52.0,52,66,1,0,0,3,13.430423468636937,47.0,58.6,61.0,8.6,1.0,0.0,0.0,0.0
21,70,1,13.017005083966255,8.853808274977197,181,75,31,24,22.0,50,59.0,27,57,1,0,0,0,13.44957184754862,22.2,22.6,19.4,58.2,0.0,0.0,1.0,0.0
21,75,1,13.790193775620484,8.517393171418904,185,80,53,52,51.0,57,58.0,54,64,1,0,0,0,13.70783981434248,59.2,55.4,31.2,10.2,0.0,1.0,0.0,0.0
21,72,1,13.45883704259595,8.517393171418904,178,72,66,64,59.0,57,60.0,66,64,1,0,0,0,14.426471142616284,50.0,58.4,61.8,12.6,1.0,0.0,0.0,0.0
21,70,0,13.493928313146206,9.210440366976515,174,70,74,72,73.0,58,70.0,71,58,1,0,0,0,14.166576438273609,60.4,64.8,58.4,8.4,0.0,0.0,0.0,1.0
20,75,1,13.527829818844936,7.601402334583733,190,80,57,52,50.0,61,58.0,50,61,1,0,0,0,13.686201359105024,39.2,54.4,63.2,11.4,1.0,0.0,0.0,0.0
21,70,1,13.017005083966255,6.90875477931522,193,86,19,28,25.0,50,21.0,17,38,1,0,0,4,14.500968537504496,20.8,23.6,16.4,57.2,0.0,0.0,1.0,0.0
19,70,1,13.017005083966255,8.294299608857235,187,70,66,68,53.0,54,63.0,57,74,1,1,0,0,12.553559223897334,45.4,44.4,60.2,8.0,1.0,0.0,0.0,0.0
17,59,1,11.289794413577894,6.2166061010848646,188,73,20,19,20.0,36,29.0,19,34,1,0,0,0,11.993050474995306,18.0,20.0,13.6,49.6,0.0,0.0,1.0,0.0
20,80,0,14.731801689838347,10.085850775128716,183,70,68,64,72.0,64,68.0,69,62,1,1,0,0,14.218234658778549,65.6,67.8,39.6,10.4,0.0,0.0,0.0,1.0
16,74,1,11.849404844423074,7.601402334583733,183,66,56,60,52.0,50,63.0,56,50,1,0,0,0,13.333381494213048,43.8,40.6,49.2,11.2,1.0,0.0,0.0,0.0
18,72,1,12.691583538230216,6.2166061010848646,180,70,61,60,54.0,52,68.0,57,48,1,0,0,0,13.3322055864816,55.4,57.6,49.8,7.6,0.0,0.0,0.0,1.0
20,69,1,12.83468397161566,6.90875477931522,189,75,51,61,49.0,49,58.0,65,61,1,0,0,1,13.221886162560176,43.6,47.4,60.0,10.0,1.0,0.0,0.0,0.0
20,74,0,13.26212705890841,9.546884034617923,176,65,73,66,69.0,56,76.0,56,51,1,0,0,0,15.67201841417187,59.8,55.8,54.8,11.2,1.0,0.0,0.0,0.0
19,77,1,13.76421831620775,9.210440366976515,179,71,74,70,64.0,44,73.0,60,55,1,0,0,0,13.430423468636937,63.8,59.4,33.0,8.4,0.0,0.0,0.0,1.0
26,60,0,12.345838935721968,8.006700845440367,188,73,35,55,48.0,51,50.0,60,72,1,0,0,0,13.430423468636937,34.2,40.2,66.6,9.6,1.0,0.0,0.0,0.0
20,77,1,14.285514812209817,8.699681400989514,187,75,66,75,62.0,62,60.0,58,70,1,0,0,2,15.623129749381173,52.4,53.4,66.4,9.8,1.0,0.0,0.0,0.0
21,80,0,14.914123179965662,8.006700845440367,179,70,70,65,76.0,69,70.0,66,48,1,0,0,1,14.244137092992258,59.4,64.6,65.4,10.2,1.0,0.0,0.0,0.0
22,64,1,12.25486757159303,7.601402334583733,194,83,25,36,32.0,45,46.0,21,48,1,0,0,0,13.428623497660066,24.6,24.0,18.8,54.2,0.0,0.0,1.0,0.0
19,66,1,12.154784614286667,6.2166061010848646,178,73,63,64,54.0,39,68.0,51,47,1,0,0,2,13.428623497660066,52.6,50.4,30.8,11.8,0.0,0.0,0.0,1.0
18,70,1,12.429220196836384,6.2166061010848646,184,72,16,24,36.0,34,48.0,24,44,1,0,0,0,13.5449278770999,19.0,25.4,18.0,57.0,0.0,0.0,1.0,0.0
18,68,1,12.611541086966117,7.601402334583733,180,75,62,57,61.0,54,60.0,51,68,1,0,0,3,13.41265503043043,42.8,44.8,57.2,9.0,1.0,0.0,0.0,0.0
20,68,0,12.611541086966117,6.2166061010848646,184,76,54,63,61.0,49,54.0,53,63,1,0,0,0,13.5449278770999,56.6,56.2,52.6,8.8,0.0,0.0,0.0,1.0
22,74,0,14.45736497045232,8.294299608857235,189,81,69,67,64.0,67,66.0,70,69,1,0,0,0,14.125742714898871,64.0,62.8,64.4,10.0,1.0,0.0,0.0,0.0
19,66,1,12.388398368982116,6.2166061010848646,185,77,62,65,51.0,46,59.0,53,63,1,0,0,2,13.429671974294894,48.6,44.2,52.8,9.4,1.0,0.0,0.0,0.0
21,69,1,13.017005083966255,6.68586094706836,177,68,66,54,60.0,51,62.0,53,62,1,0,0,4,13.481329651314216,57.8,60.4,48.2,11.0,0.0,0.0,0.0,1.0
22,69,1,13.34550852871726,7.601402334583733,188,70,23,20,22.0,56,39.0,29,53,1,0,0,3,14.695726274335245,21.2,26.6,18.8,62.4,0.0,0.0,1.0,0.0
19,78,1,14.285514812209817,7.601402334583733,188,76,74,72,69.0,58,70.0,63,55,1,0,0,1,13.6007783176832,52.4,54.8,60.4,11.4,1.0,0.0,0.0,0.0
18,78,1,13.623139877437296,8.699681400989514,175,65,69,61,74.0,63,76.0,57,54,1,1,0,0,13.43239886038519,63.2,53.2,23.8,11.6,0.0,1.0,0.0,0.0
21,78,1,14.914123179965662,9.39274525863144,184,78,59,62,57.0,69,57.0,70,72,1,0,0,3,13.430423468636937,53.8,64.2,70.2,7.4,1.0,0.0,0.0,0.0
20,79,1,14.346139397261563,8.517393171418904,175,67,54,55,62.0,56,80.0,45,35,1,0,0,0,14.607235432464472,60.6,62.6,31.0,10.6,0.0,0.0,0.0,1.0
20,77,1,14.603968372873895,9.680406499268877,178,71,76,73,75.0,67,73.0,76,79,1,0,0,2,14.632130022468177,68.0,68.6,68.0,9.4,0.0,0.0,0.0,1.0
21,65,1,12.765691290604371,6.55250788703459,183,73,67,63,44.0,47,60.0,52,57,1,0,0,2,13.428623497660066,47.2,47.2,57.6,10.6,1.0,0.0,0.0,0.0
20,79,1,14.731801689838347,10.085850775128716,180,65,63,65,67.0,65,58.0,65,62,1,0,0,4,16.86388772637158,61.8,70.4,61.2,9.6,0.0,0.0,0.0,1.0
19,70,1,13.017005083966255,9.472781556562168,184,79,53,59,48.0,57,52.0,57,69,1,0,0,0,14.070150003346567,46.2,47.2,59.8,10.0,1.0,0.0,0.0,0.0
20,76,1,13.527829818844936,7.601402334583733,195,82,65,62,58.0,60,61.0,65,59,1,0,0,3,14.323723272492977,42.6,48.0,61.8,9.6,1.0,0.0,0.0,0.0
20,74,1,14.151983508870948,6.90875477931522,192,79,30,29,33.0,61,22.0,21,59,1,1,0,0,13.44957184754862,25.8,24.6,22.0,64.2,0.0,0.0,1.0,0.0
20,69,0,13.171155446333852,6.2166061010848646,180,70,73,67,53.0,51,66.0,52,50,1,0,0,2,13.696283851731678,57.8,50.8,57.8,12.2,1.0,0.0,0.0,0.0
20,69,1,13.122365377402328,6.478509642208569,178,73,58,57,59.0,64,63.0,54,49,1,0,0,2,13.67898398475565,54.8,58.8,53.4,10.2,0.0,0.0,0.0,1.0
20,66,1,11.849404844423074,7.601402334583733,189,85,36,55,42.0,57,47.0,34,66,1,0,0,0,13.3930307193023,46.0,50.2,52.2,9.2,0.0,0.0,0.0,1.0
19,70,1,12.524530013005734,6.2166061010848646,181,78,62,65,64.0,56,61.0,62,51,1,0,0,2,14.50883706555608,45.0,49.4,55.6,10.8,1.0,0.0,0.0,0.0
20,59,1,11.407576060361786,6.2166061010848646,192,85,30,21,20.0,45,26.0,23,51,1,0,0,0,13.430423468636937,20.8,21.0,20.4,48.4,0.0,0.0,1.0,0.0
23,55,1,11.289794413577894,6.2166061010848646,185,80,18,23,29.0,46,40.0,19,50,1,0,0,4,13.428623497660066,18.0,22.0,20.4,46.6,0.0,0.0,1.0,0.0
19,69,1,13.07107218827772,9.39274525863144,177,70,74,73,74.0,54,75.0,65,70,1,0,0,0,13.695201127481578,64.8,55.8,40.0,10.8,0.0,1.0,0.0,0.0
18,69,1,12.388398368982116,9.472781556562168,175,68,82,80,78.0,47,75.0,60,52,1,0,0,1,13.80157806629388,60.6,48.6,43.2,9.2,0.0,0.0,0.0,1.0
18,73,1,12.83468397161566,6.90875477931522,186,77,73,74,69.0,53,67.0,63,57,1,0,0,0,14.60328926777106,63.6,48.8,32.6,9.6,0.0,1.0,0.0,0.0
18,71,1,12.611541086966117,9.210440366976515,176,67,69,67,68.0,55,71.0,63,51,1,0,0,1,13.804338478803988,56.0,56.6,50.2,9.6,0.0,0.0,0.0,1.0
21,66,1,12.899222326086994,6.2166061010848646,185,75,26,24,24.0,50,55.0,23,58,1,0,0,4,13.586947094190933,23.0,21.2,20.2,57.6,0.0,0.0,1.0,0.0
19,72,1,12.611541086966117,6.68586094706836,195,82,21,18,31.0,36,50.0,20,54,1,0,0,0,13.429671974294894,20.6,23.0,20.8,56.0,0.0,0.0,1.0,0.0
18,78,1,14.346139397261563,8.987321812850125,176,69,81,73,84.0,59,82.0,53,51,1,1,0,0,13.429671974294894,68.8,61.2,46.0,11.8,0.0,0.0,0.0,1.0
19,79,0,14.346139397261563,10.275085591132717,186,77,77,75,69.0,60,62.0,78,65,1,1,0,0,13.41265503043043,68.4,62.4,59.4,9.8,0.0,0.0,0.0,1.0
21,72,1,13.171155446333852,6.55250788703459,197,91,20,17,27.0,56,54.0,19,51,1,0,0,2,14.382040932602273,19.6,22.4,18.8,59.8,0.0,0.0,1.0,0.0
20,73,1,13.997832948091215,6.55250788703459,186,75,60,61,59.0,61,57.0,60,58,1,0,0,4,13.41265503043043,60.0,58.4,62.2,9.4,1.0,0.0,0.0,0.0
20,74,1,14.151983508870948,9.105090961257083,194,75,33,23,25.0,61,54.0,23,50,1,1,0,0,13.428623497660066,23.4,23.2,18.8,64.0,0.0,0.0,1.0,0.0
19,75,1,13.76421831620775,8.517393171418904,165,57,89,80,88.0,57,84.0,51,36,1,0,0,2,15.127780496460108,71.2,54.8,34.2,9.6,0.0,0.0,0.0,1.0
21,74,0,14.220976332738882,7.601402334583733,190,80,51,52,32.0,61,42.0,52,67,1,1,0,0,13.42454135541386,42.2,51.0,65.4,12.6,1.0,0.0,0.0,0.0
19,82,1,14.403297778421797,8.517393171418904,178,73,80,77,74.0,62,68.0,60,68,1,1,0,0,14.111911707400308,69.2,58.6,36.2,8.6,0.0,0.0,0.0,1.0
20,78,1,14.346139397261563,9.105090961257083,187,70,69,66,71.0,62,68.0,63,51,1,1,0,0,13.430423468636937,65.4,66.0,61.2,12.0,0.0,0.0,0.0,1.0
22,76,0,14.557448378884017,9.798182590890704,187,80,50,51,42.0,65,46.0,56,62,1,1,0,0,13.3930307193023,44.4,56.4,67.8,8.4,1.0,0.0,0.0,0.0
19,78,1,13.527829818844936,7.601402334583733,189,75,35,35,32.0,53,40.0,22,48,1,0,0,3,13.428623497660066,26.0,20.0,19.2,60.2,0.0,0.0,1.0,0.0
19,79,1,14.690979711984754,8.699681400989514,180,70,74,77,69.0,60,73.0,74,59,1,0,0,3,14.89006188056624,70.0,66.0,53.4,9.6,0.0,0.0,0.0,1.0
19,78,1,13.815511557963774,8.294299608857235,188,78,66,69,54.0,63,65.0,61,66,1,1,0,0,13.430423468636937,63.2,61.6,59.6,9.0,0.0,1.0,0.0,0.0
19,78,1,14.077875591662238,7.601402334583733,187,78,69,73,68.0,59,58.0,67,63,1,0,0,3,13.44957184754862,58.6,60.0,60.4,9.2,1.0,0.0,0.0,0.0
21,73,0,13.71015115341694,7.601402334583733,182,73,65,67,63.0,59,64.0,70,58,1,0,0,3,13.430423468636937,59.0,65.2,57.6,11.6,0.0,0.0,0.0,1.0
20,73,1,13.21767537538882,8.699681400989514,174,68,76,80,58.0,56,61.0,55,51,1,0,0,1,13.44957184754862,63.2,58.0,46.8,12.4,0.0,0.0,0.0,1.0
19,77,1,13.68198030819624,7.601402334583733,179,71,66,69,63.0,61,50.0,51,68,1,0,0,3,13.428623497660066,48.8,50.6,62.2,11.8,1.0,0.0,0.0,0.0
19,75,1,13.910821646859096,7.601402334583733,192,80,59,61,57.0,62,57.0,52,68,1,0,0,2,13.977241617669549,46.2,54.2,63.8,10.6,1.0,0.0,0.0,0.0
21,75,0,13.73755009757506,7.601402334583733,185,74,61,65,56.0,51,52.0,60,68,1,0,0,2,13.564256523554509,51.0,58.6,63.2,10.2,1.0,0.0,0.0,0.0
20,74,1,13.527829818844936,8.006700845440367,175,69,62,66,64.0,59,59.0,64,59,1,0,0,1,14.139194936942715,55.8,56.8,59.2,10.0,1.0,0.0,0.0,0.0
20,79,1,13.815511557963774,8.853808274977197,179,71,84,82,82.0,55,72.0,70,67,1,0,0,1,15.386685101565092,64.8,61.4,58.0,8.6,0.0,0.0,0.0,1.0
20,69,0,12.388398368982116,7.601402334583733,190,81,34,41,34.0,43,38.0,48,68,1,0,0,1,13.516511580416951,35.0,44.2,55.2,11.2,1.0,0.0,0.0,0.0
20,69,1,12.429220196836384,7.601402334583733,187,76,67,65,69.0,54,56.0,52,54,1,0,0,0,13.503907672993408,54.2,54.4,51.0,8.6,0.0,0.0,0.0,1.0
19,66,1,12.154784614286667,8.006700845440367,191,70,19,20,33.0,31,56.0,24,32,1,0,0,2,13.41265503043043,18.6,19.8,14.4,54.4,0.0,0.0,1.0,0.0
19,73,0,13.623139877437296,9.39274525863144,184,78,70,72,64.0,61,46.0,64,66,1,0,0,3,14.941851548921065,55.6,49.8,59.0,9.2,1.0,0.0,0.0,0.0
22,78,1,14.88022163978423,9.472781556562168,195,87,51,65,45.0,62,54.0,77,80,1,0,0,1,13.429671974294894,48.6,59.0,70.0,8.8,1.0,0.0,0.0,0.0
31,69,1,13.527829818844936,8.853808274977197,185,82,54,33,59.0,64,48.0,24,64,1,0,0,4,13.41265503043043,30.0,22.6,21.2,67.6,0.0,0.0,1.0,0.0
25,61,0,12.25486757159303,6.311734809152915,188,76,32,16,27.0,49,35.0,21,43,1,0,0,0,14.189670291897809,22.4,22.4,17.6,58.0,0.0,0.0,1.0,0.0
21,61,1,11.60824473564232,6.2166061010848646,182,67,33,29,22.0,31,21.0,24,30,1,0,0,4,12.217522791673115,21.6,19.8,14.6,50.8,0.0,0.0,1.0,0.0
18,74,1,12.611541086966117,6.478509642208569,190,72,53,53,46.0,48,50.0,59,63,1,0,0,0,13.592558145968972,41.2,53.0,55.6,10.4,1.0,0.0,0.0,0.0
19,72,1,13.07107218827772,6.2166061010848646,177,68,73,77,68.0,54,69.0,64,45,1,0,0,2,13.41265503043043,65.0,58.0,28.2,9.2,0.0,0.0,0.0,1.0
22,76,1,14.80876270134486,9.39274525863144,177,70,85,84,66.0,67,72.0,47,47,1,0,0,4,13.41265503043043,74.0,57.8,26.8,11.4,0.0,0.0,0.0,1.0
21,76,1,14.151983508870948,7.601402334583733,175,67,71,69,75.0,57,73.0,58,66,1,0,0,4,12.604213980579114,64.8,61.4,48.6,9.8,0.0,0.0,0.0,1.0
25,66,0,13.652992804936396,8.699681400989514,177,70,80,86,73.0,63,75.0,69,73,1,1,0,0,13.429671974294894,73.0,63.6,46.6,10.2,0.0,0.0,0.0,1.0
17,77,1,12.899222326086994,6.2166061010848646,175,63,64,62,75.0,47,67.0,32,32,1,0,0,4,13.430423468636937,56.2,49.0,27.0,8.8,0.0,0.0,0.0,1.0
29,68,1,13.997832948091215,8.987321812850125,183,74,69,67,76.0,68,77.0,67,70,1,0,0,1,13.507074989979644,68.6,70.0,51.2,8.0,0.0,0.0,0.0,1.0
18,63,1,12.04355959836804,6.2166061010848646,182,74,27,26,29.0,44,50.0,27,50,1,0,0,0,12.341979013321495,22.4,28.0,18.8,52.4,0.0,0.0,1.0,0.0
20,61,0,12.25486757159303,6.2166061010848646,173,68,69,69,71.0,49,73.0,53,52,1,0,0,0,12.013891195208638,59.6,43.8,19.2,8.2,0.0,1.0,0.0,0.0
18,77,1,13.26212705890841,7.601402334583733,177,79,73,65,72.0,48,71.0,55,65,1,0,0,0,15.18243337939159,65.2,53.8,35.8,10.2,0.0,0.0,0.0,1.0
24,65,1,13.07107218827772,8.006700845440367,184,73,66,67,69.0,56,60.0,74,54,1,0,0,0,13.715278427756552,61.2,64.8,53.8,8.4,0.0,0.0,0.0,1.0
20,75,0,13.997832948091215,8.987321812850125,181,80,66,64,72.0,62,69.0,67,64,1,1,0,0,12.760298804936395,61.0,65.6,61.0,8.4,0.0,0.0,0.0,1.0
20,64,0,12.100717685412471,8.006700845440367,173,60,75,71,73.0,44,64.0,55,51,1,0,0,2,14.10303004382382,53.8,42.4,49.0,9.0,1.0,0.0,0.0,0.0
28,68,1,13.997832948091215,9.105090961257083,184,76,75,73,75.0,63,62.0,70,65,1,0,0,0,13.53781955565964,68.0,64.6,62.2,11.2,0.0,0.0,0.0,1.0
19,74,1,13.122365377402328,6.2166061010848646,173,72,68,70,62.0,56,79.0,63,55,1,0,0,0,13.41265503043043,56.2,59.4,55.2,10.8,0.0,0.0,0.0,1.0
24,69,1,13.623139877437296,9.305741456739437,174,68,69,68,62.0,62,80.0,67,53,1,0,0,3,13.669685322030404,55.0,54.8,59.8,8.8,1.0,0.0,0.0,0.0
27,71,1,14.285514812209817,9.105090961257083,175,75,57,53,59.0,63,75.0,68,72,1,0,0,0,13.41265503043043,50.4,70.2,69.0,10.6,0.0,0.0,0.0,1.0
20,77,0,13.997832948091215,8.006700845440367,188,76,67,68,55.0,61,65.0,50,58,1,0,0,2,13.763697645144962,64.4,60.4,45.6,10.2,0.0,0.0,0.0,1.0
23,75,1,14.508658238524095,8.517393171418904,192,85,55,61,38.0,68,44.0,64,78,1,0,0,1,14.301493055467215,45.0,59.0,69.4,8.4,1.0,0.0,0.0,0.0
16,72,1,12.524530013005734,6.2166061010848646,178,68,83,76,75.0,55,71.0,56,58,1,0,0,0,13.430423468636937,64.2,45.8,35.6,11.8,0.0,1.0,0.0,0.0
19,72,1,13.493928313146206,6.55250788703459,189,80,50,60,49.0,51,46.0,33,76,1,0,0,4,13.6276248683314,59.4,53.0,28.2,8.6,0.0,1.0,0.0,0.0
19,64,1,12.691583538230216,6.90875477931522,185,75,72,68,62.0,52,57.0,67,51,1,0,0,0,13.428623497660066,61.8,58.0,40.8,12.4,0.0,0.0,0.0,1.0
22,60,0,12.154784614286667,6.2166061010848646,183,79,68,70,69.0,51,66.0,66,59,1,0,0,0,12.205431498743993,50.4,49.0,53.8,8.8,1.0,0.0,0.0,0.0
18,62,1,11.982935344196433,6.90875477931522,178,74,60,64,40.0,49,68.0,58,50,1,0,0,2,13.05827096684387,42.2,43.6,53.0,10.4,1.0,0.0,0.0,0.0
22,70,0,13.493928313146206,8.987321812850125,184,71,69,69,73.0,46,70.0,49,59,1,0,0,0,13.428623497660066,65.6,59.0,32.0,9.6,0.0,0.0,0.0,1.0
23,72,1,14.151983508870948,8.699681400989514,193,83,67,69,58.0,67,56.0,53,80,1,1,0,0,13.428623497660066,65.6,51.6,32.0,10.4,0.0,1.0,0.0,0.0
17,76,0,13.171155446333852,7.601402334583733,182,73,55,53,49.0,51,64.0,54,64,1,0,0,0,15.593336431486936,47.8,51.4,58.6,12.4,1.0,0.0,0.0,0.0
18,70,1,12.388398368982116,6.2166061010848646,186,72,64,64,67.0,47,65.0,54,51,1,0,0,0,13.41265503043043,54.2,53.4,39.2,9.2,0.0,0.0,0.0,1.0
19,71,1,13.122365377402328,6.2166061010848646,189,80,70,68,56.0,62,60.0,59,64,1,0,0,1,13.45925949072457,56.8,56.8,60.8,11.0,0.0,0.0,0.0,1.0
